Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
526,0.940757978723403,0.930851063829786,0.94991134751773,223.731062500023,221.375000000023,225.90791666669
527,0.940713652482268,0.930851063829786,0.94991134751773,223.720520833357,221.375000000023,225.90791666669
528,0.940713652482268,0.930851063829786,0.94991134751773,223.720520833357,221.375000000023,225.90791666669
529,0.940647163120566,0.930407801418438,0.94991134751773,223.704708333357,221.269583333356,225.90791666669
530,0.940602836879431,0.930407801418438,0.94991134751773,223.69416666669,221.269583333356,225.90791666669
531,0.940558510638297,0.930407801418438,0.949468085106382,223.683625000023,221.269583333356,225.802500000024
532,0.940469858156027,0.930407801418438,0.949468085106382,223.66254166669,221.269583333356,225.802500000024
533,0.94044769503546,0.930407801418438,0.949468085106382,223.657270833357,221.269583333356,225.802500000024
534,0.940336879432623,0.930407801418438,0.949468085106382,223.63091666669,221.269583333356,225.802500000024
535,0.940270390070921,0.929964539007091,0.949468085106382,223.61510416669,221.16416666669,225.802500000024
536,0.940226063829786,0.929964539007091,0.949468085106382,223.604562500023,221.16416666669,225.802500000024
537,0.940226063829786,0.929964539007091,0.949468085106382,223.604562500023,221.16416666669,225.802500000024
538,0.940181737588651,0.929964539007091,0.949468085106382,223.594020833357,221.16416666669,225.802500000024
539,0.940115248226949,0.929964539007091,0.949468085106382,223.578208333357,221.16416666669,225.802500000024
540,0.940070921985815,0.929964539007091,0.949468085106382,223.56766666669,221.16416666669,225.802500000024
541,0.940004432624112,0.929964539007091,0.949024822695035,223.55185416669,221.16416666669,225.697083333357
542,0.939871453900708,0.929521276595743,0.949024822695035,223.52022916669,221.058750000023,225.697083333357
543,0.939849290780141,0.929521276595743,0.949024822695035,223.514958333357,221.058750000023,225.697083333357
544,0.939804964539006,0.929521276595743,0.949024822695035,223.50441666669,221.058750000023,225.697083333357
545,0.939782801418439,0.929521276595743,0.949024822695035,223.499145833357,221.058750000023,225.697083333357
546,0.939738475177304,0.929521276595743,0.949024822695035,223.48860416669,221.058750000023,225.697083333357
547,0.939694148936169,0.929521276595743,0.949024822695035,223.478062500023,221.058750000023,225.697083333357
548,0.939649822695034,0.929521276595743,0.949024822695035,223.467520833357,221.058750000023,225.697083333357
549,0.939539007092198,0.929078014184396,0.949024822695035,223.44116666669,220.953333333356,225.697083333357
550,0.939428191489361,0.929078014184396,0.948581560283687,223.414812500023,220.953333333356,225.59166666669
551,0.939383865248226,0.929078014184396,0.948581560283687,223.404270833357,220.953333333356,225.59166666669
552,0.939383865248226,0.929078014184396,0.948581560283687,223.404270833357,220.953333333356,225.59166666669
553,0.939339539007091,0.929078014184396,0.948581560283687,223.39372916669,220.953333333356,225.59166666669
554,0.939273049645389,0.929078014184396,0.948581560283687,223.37791666669,220.953333333356,225.59166666669
555,0.939273049645389,0.929078014184396,0.948581560283687,223.37791666669,220.953333333356,225.59166666669
556,0.939206560283687,0.928634751773048,0.948581560283687,223.36210416669,220.84791666669,225.59166666669
557,0.939117907801417,0.928634751773048,0.948581560283687,223.341020833357,220.84791666669,225.59166666669
558,0.93900709219858,0.928634751773048,0.948581560283687,223.31466666669,220.84791666669,225.59166666669
559,0.938984929078013,0.928634751773048,0.948581560283687,223.309395833357,220.84791666669,225.59166666669
560,0.938940602836878,0.928634751773048,0.948138297872339,223.29885416669,220.84791666669,225.486250000024
561,0.938874113475176,0.928634751773048,0.948138297872339,223.28304166669,220.84791666669,225.486250000024
562,0.938851950354609,0.928634751773048,0.948138297872339,223.277770833357,220.84791666669,225.486250000024
563,0.938807624113474,0.928191489361701,0.948138297872339,223.26722916669,220.742500000023,225.486250000024
564,0.938785460992906,0.928191489361701,0.948138297872339,223.261958333357,220.742500000023,225.486250000024
565,0.938696808510637,0.928191489361701,0.948138297872339,223.240875000023,220.742500000023,225.486250000024
566,0.938608156028367,0.928191489361701,0.948138297872339,223.21979166669,220.742500000023,225.486250000024
567,0.938541666666665,0.928191489361701,0.948138297872339,223.20397916669,220.742500000023,225.486250000024
568,0.938541666666665,0.928191489361701,0.948138297872339,223.20397916669,220.742500000023,225.486250000024
569,0.938453014184396,0.928191489361701,0.948138297872339,223.182895833357,220.742500000023,225.486250000024
570,0.938408687943261,0.927748226950353,0.947695035460992,223.17235416669,220.637083333356,225.380833333357
571,0.938386524822694,0.927748226950353,0.947695035460992,223.167083333357,220.637083333356,225.380833333357
572,0.938342198581559,0.927748226950353,0.947695035460992,223.15654166669,220.637083333356,225.380833333357
573,0.93825354609929,0.927748226950353,0.947695035460992,223.135458333357,220.637083333356,225.380833333357
574,0.938187056737588,0.927748226950353,0.947695035460992,223.119645833357,220.637083333356,225.380833333357
575,0.938142730496453,0.927748226950353,0.947695035460992,223.10910416669,220.637083333356,225.380833333357
576,0.938076241134751,0.927748226950353,0.947695035460992,223.09329166669,220.637083333356,225.380833333357
577,0.938031914893616,0.927748226950353,0.947695035460992,223.082750000023,220.637083333356,225.380833333357
578,0.937987588652481,0.927304964539006,0.947695035460992,223.072208333357,220.53166666669,225.380833333357
579,0.937987588652481,0.927304964539006,0.947695035460992,223.072208333357,220.53166666669,225.380833333357
580,0.937921099290779,0.927304964539006,0.947251773049644,223.056395833357,220.53166666669,225.27541666669
581,0.937810283687942,0.927304964539006,0.947251773049644,223.03004166669,220.53166666669,225.27541666669
582,0.937765957446807,0.927304964539006,0.947251773049644,223.019500000023,220.53166666669,225.27541666669
583,0.93774379432624,0.927304964539006,0.947251773049644,223.01422916669,220.53166666669,225.27541666669
584,0.93765514184397,0.927304964539006,0.947251773049644,222.993145833357,220.53166666669,225.27541666669
585,0.937610815602836,0.926861702127658,0.947251773049644,222.98260416669,220.426250000023,225.27541666669
586,0.937566489361701,0.926861702127658,0.947251773049644,222.972062500023,220.426250000023,225.27541666669
587,0.937566489361701,0.926861702127658,0.947251773049644,222.972062500023,220.426250000023,225.27541666669
588,0.937522163120566,0.926861702127658,0.947251773049644,222.961520833357,220.426250000023,225.27541666669
589,0.937433510638297,0.926861702127658,0.947251773049644,222.940437500023,220.426250000023,225.27541666669
590,0.937344858156027,0.926861702127658,0.946808510638297,222.91935416669,220.426250000023,225.170000000024
591,0.937278368794325,0.926861702127658,0.946808510638297,222.90354166669,220.426250000023,225.170000000024
592,0.93723404255319,0.926418439716311,0.946808510638297,222.893000000023,220.320833333356,225.170000000024
593,0.937211879432623,0.926418439716311,0.946808510638297,222.88772916669,220.320833333356,225.170000000024
594,0.937145390070921,0.926418439716311,0.946808510638297,222.87191666669,220.320833333356,225.170000000024
595,0.937123226950353,0.926418439716311,0.946808510638297,222.866645833357,220.320833333356,225.170000000024
596,0.937101063829786,0.926418439716311,0.946808510638297,222.861375000023,220.320833333356,225.170000000024
597,0.937012411347516,0.926418439716311,0.946808510638297,222.84029166669,220.320833333356,225.170000000024
598,0.936923758865247,0.926418439716311,0.946808510638297,222.819208333357,220.320833333356,225.170000000024
599,0.936857269503545,0.925975177304963,0.946808510638297,222.803395833357,220.21541666669,225.170000000024
600,0.936790780141843,0.925975177304963,0.946365248226949,222.787583333357,220.21541666669,225.064583333357
601,0.936790780141843,0.925975177304963,0.946365248226949,222.787583333357,220.21541666669,225.064583333357
602,0.936768617021275,0.925975177304963,0.946365248226949,222.782312500023,220.21541666669,225.064583333357
603,0.936702127659573,0.925975177304963,0.946365248226949,222.766500000023,220.21541666669,225.064583333357
604,0.936679964539006,0.925975177304963,0.946365248226949,222.76122916669,220.21541666669,225.064583333357
605,0.936591312056736,0.925975177304963,0.946365248226949,222.740145833357,220.21541666669,225.064583333357
606,0.936524822695034,0.925975177304963,0.946365248226949,222.724333333357,220.21541666669,225.064583333357
607,0.936414007092197,0.925531914893616,0.946365248226949,222.69797916669,220.110000000023,225.064583333357
608,0.93639184397163,0.925531914893616,0.946365248226949,222.692708333357,220.110000000023,225.064583333357
609,0.93639184397163,0.925531914893616,0.946365248226949,222.692708333357,220.110000000023,225.064583333357
610,0.936325354609928,0.925531914893616,0.945921985815602,222.676895833357,220.110000000023,224.95916666669
611,0.936325354609928,0.925531914893616,0.945921985815602,222.676895833357,220.110000000023,224.95916666669
612,0.936236702127658,0.925531914893616,0.945921985815602,222.655812500023,220.110000000023,224.95916666669
613,0.936192375886524,0.925531914893616,0.945921985815602,222.645270833357,220.110000000023,224.95916666669
614,0.936081560283687,0.925088652482268,0.945921985815602,222.61891666669,220.004583333356,224.95916666669
615,0.936015070921985,0.925088652482268,0.945921985815602,222.60310416669,220.004583333356,224.95916666669
616,0.935992907801417,0.925088652482268,0.945921985815602,222.597833333357,220.004583333356,224.95916666669
617,0.935948581560282,0.925088652482268,0.945921985815602,222.58729166669,220.004583333356,224.95916666669
618,0.935948581560282,0.925088652482268,0.945921985815602,222.58729166669,220.004583333356,224.95916666669
619,0.935904255319148,0.925088652482268,0.945921985815602,222.576750000023,220.004583333356,224.95916666669
620,0.93588209219858,0.925088652482268,0.945478723404254,222.57147916669,220.004583333356,224.853750000024
621,0.935771276595743,0.924645390070921,0.945478723404254,222.545125000023,219.89916666669,224.853750000024
622,0.935660460992907,0.924645390070921,0.945478723404254,222.518770833357,219.89916666669,224.853750000024
623,0.935616134751772,0.924645390070921,0.945478723404254,222.50822916669,219.89916666669,224.853750000024
624,0.935571808510637,0.924645390070921,0.945478723404254,222.497687500023,219.89916666669,224.853750000024
625,0.93554964539007,0.924645390070921,0.945478723404254,222.49241666669,219.89916666669,224.853750000024
626,0.935505319148935,0.924645390070921,0.945478723404254,222.481875000023,219.89916666669,224.853750000024
627,0.935483156028367,0.924645390070921,0.945478723404254,222.47660416669,219.89916666669,224.853750000024
628,0.935483156028367,0.924645390070921,0.945478723404254,222.47660416669,219.89916666669,224.853750000024
629,0.935372340425531,0.924202127659573,0.945478723404254,222.450250000023,219.793750000023,224.853750000024
630,0.935261524822694,0.924202127659573,0.945478723404254,222.423895833357,219.793750000023,224.853750000024
631,0.935217198581559,0.924202127659573,0.945035460992907,222.41335416669,219.793750000023,224.748333333357
632,0.935150709219857,0.924202127659573,0.945035460992907,222.39754166669,219.793750000023,224.748333333357
633,0.935150709219857,0.924202127659573,0.945035460992907,222.39754166669,219.793750000023,224.748333333357
634,0.935106382978722,0.924202127659573,0.945035460992907,222.387000000023,219.793750000023,224.748333333357
635,0.935084219858155,0.924202127659573,0.945035460992907,222.38172916669,219.793750000023,224.748333333357
636,0.935017730496453,0.923758865248225,0.945035460992907,222.36591666669,219.688333333356,224.748333333357
637,0.934995567375885,0.923758865248225,0.945035460992907,222.360645833357,219.688333333356,224.748333333357
638,0.934862588652481,0.923758865248225,0.945035460992907,222.329020833357,219.688333333356,224.748333333357
639,0.934840425531914,0.923758865248225,0.945035460992907,222.323750000023,219.688333333356,224.748333333357
640,0.934796099290779,0.923758865248225,0.945035460992907,222.313208333357,219.688333333356,224.748333333357
641,0.934729609929077,0.923758865248225,0.944592198581559,222.297395833357,219.688333333356,224.64291666669
642,0.934685283687942,0.923758865248225,0.944592198581559,222.28685416669,219.688333333356,224.64291666669
643,0.934663120567375,0.923758865248225,0.944592198581559,222.281583333357,219.688333333356,224.64291666669
644,0.93461879432624,0.923315602836878,0.944592198581559,222.27104166669,219.58291666669,224.64291666669
645,0.934574468085105,0.923315602836878,0.944592198581559,222.260500000023,219.58291666669,224.64291666669
646,0.934463652482268,0.923315602836878,0.944592198581559,222.234145833357,219.58291666669,224.64291666669
647,0.934419326241134,0.923315602836878,0.944592198581559,222.22360416669,219.58291666669,224.64291666669
648,0.934374999999999,0.923315602836878,0.944592198581559,222.213062500023,219.58291666669,224.64291666669
649,0.934330673758864,0.923315602836878,0.944592198581559,222.202520833357,219.58291666669,224.64291666669
650,0.934330673758864,0.923315602836878,0.944592198581559,222.202520833357,219.58291666669,224.64291666669
651,0.934264184397162,0.92287234042553,0.944592198581559,222.186708333357,219.477500000023,224.64291666669
652,0.934219858156027,0.92287234042553,0.944148936170212,222.17616666669,219.477500000023,224.537500000024
653,0.934175531914893,0.92287234042553,0.944148936170212,222.165625000023,219.477500000023,224.537500000024
654,0.934086879432623,0.92287234042553,0.944148936170212,222.14454166669,219.477500000023,224.537500000024
655,0.933998226950353,0.92287234042553,0.944148936170212,222.123458333357,219.477500000023,224.537500000024
656,0.933976063829786,0.92287234042553,0.944148936170212,222.118187500023,219.477500000023,224.537500000024
657,0.933953900709218,0.92287234042553,0.944148936170212,222.11291666669,219.477500000023,224.537500000024
658,0.933887411347516,0.92287234042553,0.944148936170212,222.09710416669,219.477500000023,224.537500000024
659,0.933865248226949,0.922429078014183,0.944148936170212,222.091833333357,219.372083333356,224.537500000024
660,0.933843085106382,0.922429078014183,0.944148936170212,222.086562500023,219.372083333356,224.537500000024
661,0.933798758865247,0.922429078014183,0.944148936170212,222.076020833357,219.372083333356,224.537500000024
662,0.933710106382977,0.922429078014183,0.943705673758864,222.054937500023,219.372083333356,224.432083333357
663,0.933599290780141,0.922429078014183,0.943705673758864,222.028583333357,219.372083333356,224.432083333357
664,0.933577127659573,0.922429078014183,0.943705673758864,222.023312500023,219.372083333356,224.432083333357
665,0.933510638297871,0.922429078014183,0.943705673758864,222.007500000023,219.372083333356,224.432083333357
666,0.933510638297871,0.922429078014183,0.943705673758864,222.007500000023,219.372083333356,224.432083333357
667,0.933466312056736,0.921985815602835,0.943705673758864,221.996958333357,219.26666666669,224.432083333357
668,0.933421985815602,0.921985815602835,0.943705673758864,221.98641666669,219.26666666669,224.432083333357
669,0.933399822695034,0.921985815602835,0.943705673758864,221.981145833357,219.26666666669,224.432083333357
670,0.933333333333332,0.921985815602835,0.943705673758864,221.965333333357,219.26666666669,224.432083333357
671,0.933289007092197,0.921985815602835,0.943705673758864,221.95479166669,219.26666666669,224.432083333357
672,0.933200354609928,0.921985815602835,0.943705673758864,221.933708333357,219.26666666669,224.432083333357
673,0.933133865248226,0.921985815602835,0.943262411347517,221.917895833357,219.26666666669,224.32666666669
674,0.933067375886523,0.921542553191488,0.943262411347517,221.902083333357,219.161250000023,224.32666666669
675,0.933045212765956,0.921542553191488,0.943262411347517,221.896812500023,219.161250000023,224.32666666669
676,0.933023049645389,0.921542553191488,0.943262411347517,221.89154166669,219.161250000023,224.32666666669
677,0.933023049645389,0.921542553191488,0.943262411347517,221.89154166669,219.161250000023,224.32666666669
678,0.932956560283687,0.921542553191488,0.943262411347517,221.87572916669,219.161250000023,224.32666666669
679,0.932867907801417,0.921542553191488,0.943262411347517,221.854645833357,219.161250000023,224.32666666669
680,0.932823581560283,0.921542553191488,0.943262411347517,221.84410416669,219.161250000023,224.32666666669
681,0.932779255319148,0.921542553191488,0.943262411347517,221.833562500023,219.161250000023,224.32666666669
682,0.932712765957446,0.92109929078014,0.943262411347517,221.817750000023,219.055833333356,224.32666666669
683,0.932668439716311,0.92109929078014,0.943262411347517,221.807208333357,219.055833333356,224.32666666669
684,0.932624113475176,0.92109929078014,0.942819148936169,221.79666666669,219.055833333356,224.221250000024
685,0.932579787234041,0.92109929078014,0.942819148936169,221.786125000023,219.055833333356,224.221250000024
686,0.932579787234041,0.92109929078014,0.942819148936169,221.786125000023,219.055833333356,224.221250000024
687,0.932491134751772,0.92109929078014,0.942819148936169,221.76504166669,219.055833333356,224.221250000024
688,0.93242464539007,0.92109929078014,0.942819148936169,221.74922916669,219.055833333356,224.221250000024
689,0.932358156028367,0.92109929078014,0.942819148936169,221.73341666669,219.055833333356,224.221250000024
690,0.932313829787233,0.920656028368793,0.942819148936169,221.722875000023,218.95041666669,224.221250000024
691,0.932291666666665,0.920656028368793,0.942819148936169,221.71760416669,218.95041666669,224.221250000024
692,0.93224734042553,0.920656028368793,0.942819148936169,221.707062500023,218.95041666669,224.221250000024
693,0.932225177304963,0.920656028368793,0.942819148936169,221.70179166669,218.95041666669,224.221250000024
694,0.932158687943261,0.920656028368793,0.942375886524822,221.68597916669,218.95041666669,224.115833333357
695,0.932092198581559,0.920656028368793,0.942375886524822,221.67016666669,218.95041666669,224.115833333357
696,0.932047872340424,0.920656028368793,0.942375886524822,221.659625000023,218.95041666669,224.115833333357
697,0.931981382978722,0.920656028368793,0.942375886524822,221.643812500023,218.95041666669,224.115833333357
698,0.931892730496453,0.920212765957445,0.942375886524822,221.62272916669,218.845000000023,224.115833333357
699,0.931870567375885,0.920212765957445,0.942375886524822,221.617458333357,218.845000000023,224.115833333357
700,0.931848404255318,0.920212765957445,0.942375886524822,221.612187500023,218.845000000023,224.115833333357
701,0.931826241134751,0.920212765957445,0.942375886524822,221.60691666669,218.845000000023,224.115833333357
702,0.931826241134751,0.920212765957445,0.942375886524822,221.60691666669,218.845000000023,224.115833333357
703,0.931715425531914,0.920212765957445,0.942375886524822,221.580562500023,218.845000000023,224.115833333357
704,0.931693262411346,0.920212765957445,0.942375886524822,221.57529166669,218.845000000023,224.115833333357
705,0.931582446808509,0.920212765957445,0.941932624113474,221.548937500023,218.845000000023,224.01041666669
706,0.931515957446807,0.919769503546098,0.941932624113474,221.533125000023,218.739583333356,224.01041666669
707,0.931471631205672,0.919769503546098,0.941932624113474,221.522583333357,218.739583333356,224.01041666669
708,0.931427304964538,0.919769503546098,0.941932624113474,221.51204166669,218.739583333356,224.01041666669
709,0.93140514184397,0.919769503546098,0.941932624113474,221.506770833356,218.739583333356,224.01041666669
710,0.93140514184397,0.919769503546098,0.941932624113474,221.506770833356,218.739583333356,224.01041666669
711,0.931382978723403,0.919769503546098,0.941932624113474,221.501500000023,218.739583333356,224.01041666669
712,0.931316489361701,0.919769503546098,0.941932624113474,221.485687500023,218.739583333356,224.01041666669
713,0.931294326241133,0.919769503546098,0.941932624113474,221.48041666669,218.739583333356,224.01041666669
714,0.931139184397162,0.91932624113475,0.941932624113474,221.443520833356,218.63416666669,224.01041666669
715,0.931094858156027,0.91932624113475,0.941932624113474,221.43297916669,218.63416666669,224.01041666669
716,0.931050531914892,0.91932624113475,0.941489361702126,221.422437500023,218.63416666669,223.905000000023
717,0.931006205673757,0.91932624113475,0.941489361702126,221.411895833356,218.63416666669,223.905000000023
718,0.93098404255319,0.91932624113475,0.941489361702126,221.406625000023,218.63416666669,223.905000000023
719,0.930961879432623,0.91932624113475,0.941489361702126,221.40135416669,218.63416666669,223.905000000023
720,0.930917553191488,0.91932624113475,0.941489361702126,221.390812500023,218.63416666669,223.905000000023
721,0.930895390070921,0.91932624113475,0.941489361702126,221.38554166669,218.63416666669,223.905000000023
722,0.930851063829786,0.918882978723403,0.941489361702126,221.375000000023,218.528750000023,223.905000000023
723,0.930762411347516,0.918882978723403,0.941489361702126,221.35391666669,218.528750000023,223.905000000023
724,0.930673758865247,0.918882978723403,0.941489361702126,221.332833333356,218.528750000023,223.905000000023
725,0.930651595744679,0.918882978723403,0.941489361702126,221.327562500023,218.528750000023,223.905000000023
726,0.930585106382977,0.918882978723403,0.941489361702126,221.311750000023,218.528750000023,223.905000000023
727,0.930540780141843,0.918882978723403,0.941046099290779,221.301208333356,218.528750000023,223.799583333357
728,0.930540780141843,0.918882978723403,0.941046099290779,221.301208333356,218.528750000023,223.799583333357
729,0.93047429078014,0.918882978723403,0.941046099290779,221.285395833357,218.528750000023,223.799583333357
730,0.930429964539006,0.918439716312055,0.941046099290779,221.27485416669,218.423333333356,223.799583333357
731,0.930407801418438,0.918439716312055,0.941046099290779,221.269583333357,218.423333333356,223.799583333357
732,0.930319148936169,0.918439716312055,0.941046099290779,221.248500000023,218.423333333356,223.799583333357
733,0.930296985815601,0.918439716312055,0.941046099290779,221.24322916669,218.423333333356,223.799583333357
734,0.930230496453899,0.918439716312055,0.941046099290779,221.22741666669,218.423333333356,223.799583333357
735,0.930186170212765,0.918439716312055,0.941046099290779,221.216875000023,218.423333333356,223.799583333357
736,0.930119680851062,0.918439716312055,0.941046099290779,221.201062500023,218.423333333356,223.799583333357
737,0.930075354609928,0.918439716312055,0.941046099290779,221.190520833356,218.423333333356,223.799583333357
738,0.93005319148936,0.917996453900708,0.941046099290779,221.185250000023,218.317916666689,223.799583333357
739,0.929986702127658,0.917996453900708,0.940602836879431,221.169437500023,218.317916666689,223.69416666669
740,0.929964539007091,0.917996453900708,0.940602836879431,221.16416666669,218.317916666689,223.69416666669
741,0.929942375886524,0.917996453900708,0.940602836879431,221.158895833356,218.317916666689,223.69416666669
742,0.929853723404254,0.917996453900708,0.940602836879431,221.137812500023,218.317916666689,223.69416666669
743,0.929831560283687,0.917996453900708,0.940602836879431,221.13254166669,218.317916666689,223.69416666669
744,0.929809397163119,0.917996453900708,0.940602836879431,221.127270833357,218.317916666689,223.69416666669
745,0.929742907801417,0.917996453900708,0.940602836879431,221.111458333356,218.317916666689,223.69416666669
746,0.929654255319148,0.91755319148936,0.940602836879431,221.090375000023,218.212500000023,223.69416666669
747,0.929609929078013,0.91755319148936,0.940602836879431,221.079833333357,218.212500000023,223.69416666669
748,0.929587765957446,0.91755319148936,0.940602836879431,221.074562500023,218.212500000023,223.69416666669
749,0.929543439716311,0.91755319148936,0.940602836879431,221.064020833357,218.212500000023,223.69416666669
750,0.929499113475176,0.91755319148936,0.940159574468084,221.05347916669,218.212500000023,223.588750000023
751,0.929432624113474,0.91755319148936,0.940159574468084,221.03766666669,218.212500000023,223.588750000023
752,0.929410460992906,0.91755319148936,0.940159574468084,221.032395833356,218.212500000023,223.588750000023
753,0.929366134751772,0.91755319148936,0.940159574468084,221.02185416669,218.212500000023,223.588750000023
754,0.929299645390069,0.917109929078013,0.940159574468084,221.00604166669,218.107083333356,223.588750000023
755,0.9292109929078,0.917109929078013,0.940159574468084,220.984958333356,218.107083333356,223.588750000023
756,0.9292109929078,0.917109929078013,0.940159574468084,220.984958333356,218.107083333356,223.588750000023
757,0.929166666666665,0.917109929078013,0.940159574468084,220.97441666669,218.107083333356,223.588750000023
758,0.929100177304963,0.917109929078013,0.940159574468084,220.95860416669,218.107083333356,223.588750000023
759,0.929100177304963,0.917109929078013,0.940159574468084,220.95860416669,218.107083333356,223.588750000023
760,0.929011524822694,0.917109929078013,0.940159574468084,220.937520833356,218.107083333356,223.588750000023
761,0.928967198581559,0.917109929078013,0.939716312056736,220.92697916669,218.107083333356,223.483333333357
762,0.928922872340424,0.916666666666665,0.939716312056736,220.916437500023,218.001666666689,223.483333333357
763,0.928856382978722,0.916666666666665,0.939716312056736,220.900625000023,218.001666666689,223.483333333357
764,0.928834219858155,0.916666666666665,0.939716312056736,220.89535416669,218.001666666689,223.483333333357
765,0.928834219858155,0.916666666666665,0.939716312056736,220.89535416669,218.001666666689,223.483333333357
766,0.928767730496453,0.916666666666665,0.939716312056736,220.87954166669,218.001666666689,223.483333333357
767,0.928679078014183,0.916666666666665,0.939716312056736,220.858458333356,218.001666666689,223.483333333357
768,0.928656914893616,0.916666666666665,0.939716312056736,220.853187500023,218.001666666689,223.483333333357
769,0.928612588652481,0.916666666666665,0.939716312056736,220.842645833356,218.001666666689,223.483333333357
770,0.928568262411346,0.916223404255318,0.939716312056736,220.83210416669,217.896250000023,223.483333333357
771,0.928501773049644,0.916223404255318,0.939716312056736,220.81629166669,217.896250000023,223.483333333357
772,0.928457446808509,0.916223404255318,0.939716312056736,220.805750000023,217.896250000023,223.483333333357
773,0.928413120567374,0.916223404255318,0.939273049645389,220.795208333356,217.896250000023,223.37791666669
774,0.928390957446807,0.916223404255318,0.939273049645389,220.789937500023,217.896250000023,223.37791666669
775,0.928390957446807,0.916223404255318,0.939273049645389,220.789937500023,217.896250000023,223.37791666669
776,0.928324468085105,0.916223404255318,0.939273049645389,220.774125000023,217.896250000023,223.37791666669
777,0.928235815602835,0.916223404255318,0.939273049645389,220.75304166669,217.896250000023,223.37791666669
778,0.928235815602835,0.916223404255318,0.939273049645389,220.75304166669,217.896250000023,223.37791666669
779,0.928124999999998,0.91578014184397,0.939273049645389,220.726687500023,217.790833333356,223.37791666669
780,0.928102836879431,0.91578014184397,0.939273049645389,220.72141666669,217.790833333356,223.37791666669
781,0.928036347517729,0.91578014184397,0.939273049645389,220.70560416669,217.790833333356,223.37791666669
782,0.928014184397162,0.91578014184397,0.939273049645389,220.700333333356,217.790833333356,223.37791666669
783,0.927992021276594,0.91578014184397,0.939273049645389,220.695062500023,217.790833333356,223.37791666669
784,0.927969858156027,0.91578014184397,0.938829787234041,220.68979166669,217.790833333356,223.272500000023
785,0.927903368794325,0.91578014184397,0.938829787234041,220.67397916669,217.790833333356,223.272500000023
786,0.927881205673758,0.91578014184397,0.938829787234041,220.668708333356,217.790833333356,223.272500000023
787,0.927814716312056,0.915336879432623,0.938829787234041,220.652895833356,217.685416666689,223.272500000023
788,0.927726063829786,0.915336879432623,0.938829787234041,220.631812500023,217.685416666689,223.272500000023
789,0.927615248226949,0.915336879432623,0.938829787234041,220.605458333356,217.685416666689,223.272500000023
790,0.927593085106382,0.915336879432623,0.938829787234041,220.600187500023,217.685416666689,223.272500000023
791,0.927593085106382,0.915336879432623,0.938829787234041,220.600187500023,217.685416666689,223.272500000023
792,0.927570921985814,0.915336879432623,0.938829787234041,220.59491666669,217.685416666689,223.272500000023
793,0.927548758865247,0.915336879432623,0.938829787234041,220.589645833356,217.685416666689,223.272500000023
794,0.927548758865247,0.915336879432623,0.938829787234041,220.589645833356,217.685416666689,223.272500000023
795,0.927482269503545,0.914893617021275,0.938829787234041,220.573833333356,217.580000000023,223.272500000023
796,0.927415780141843,0.914893617021275,0.938386524822694,220.558020833356,217.580000000023,223.167083333357
797,0.927393617021275,0.914893617021275,0.938386524822694,220.552750000023,217.580000000023,223.167083333357
798,0.927260638297871,0.914893617021275,0.938386524822694,220.521125000023,217.580000000023,223.167083333357
799,0.927171985815601,0.914893617021275,0.938386524822694,220.50004166669,217.580000000023,223.167083333357
800,0.927149822695034,0.914893617021275,0.938386524822694,220.494770833356,217.580000000023,223.167083333357
801,0.927149822695034,0.914893617021275,0.938386524822694,220.494770833356,217.580000000023,223.167083333357
802,0.927127659574467,0.914893617021275,0.938386524822694,220.489500000023,217.580000000023,223.167083333357
803,0.927105496453899,0.914893617021275,0.938386524822694,220.48422916669,217.580000000023,223.167083333357
804,0.927039007092197,0.914450354609927,0.938386524822694,220.46841666669,217.474583333356,223.167083333357
805,0.92701684397163,0.914450354609927,0.938386524822694,220.463145833356,217.474583333356,223.167083333357
806,0.92701684397163,0.914450354609927,0.938386524822694,220.463145833356,217.474583333356,223.167083333357
807,0.926906028368793,0.914450354609927,0.938386524822694,220.43679166669,217.474583333356,223.167083333357
808,0.926839539007091,0.914450354609927,0.937943262411346,220.42097916669,217.474583333356,223.06166666669
809,0.926750886524822,0.914450354609927,0.937943262411346,220.399895833356,217.474583333356,223.06166666669
810,0.926728723404254,0.914450354609927,0.937943262411346,220.394625000023,217.474583333356,223.06166666669
811,0.926684397163119,0.914450354609927,0.937943262411346,220.384083333356,217.474583333356,223.06166666669
812,0.926662234042552,0.91400709219858,0.937943262411346,220.378812500023,217.369166666689,223.06166666669
813,0.926617907801417,0.91400709219858,0.937943262411346,220.368270833356,217.369166666689,223.06166666669
814,0.92659574468085,0.91400709219858,0.937943262411346,220.363000000023,217.369166666689,223.06166666669
815,0.926573581560282,0.91400709219858,0.937943262411346,220.35772916669,217.369166666689,223.06166666669
816,0.92650709219858,0.91400709219858,0.937943262411346,220.34191666669,217.369166666689,223.06166666669
817,0.926484929078013,0.91400709219858,0.937943262411346,220.336645833356,217.369166666689,223.06166666669
818,0.926396276595743,0.91400709219858,0.937943262411346,220.315562500023,217.369166666689,223.06166666669
819,0.926329787234041,0.91400709219858,0.937499999999999,220.299750000023,217.369166666689,222.956250000023
820,0.926307624113474,0.91400709219858,0.937499999999999,220.29447916669,217.369166666689,222.956250000023
821,0.926241134751772,0.913563829787232,0.937499999999999,220.27866666669,217.263750000023,222.956250000023
