Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
4402,0.769550408719369,0.72752043596733,0.795640326975497,180.438194444436,170.583333333327,186.555555555546
4403,0.769482288828361,0.72752043596733,0.795640326975497,180.422222222214,170.583333333327,186.555555555546
4404,0.769209809264328,0.72752043596733,0.795640326975497,180.358333333325,170.583333333327,186.555555555546
4405,0.76914168937332,0.72752043596733,0.795640326975497,180.342361111103,170.583333333327,186.555555555546
4406,0.76914168937332,0.72752043596733,0.795640326975497,180.342361111103,170.583333333327,186.555555555546
4407,0.76914168937332,0.72752043596733,0.795640326975497,180.342361111103,170.583333333327,186.555555555546
4408,0.76914168937332,0.72752043596733,0.795640326975497,180.342361111103,170.583333333327,186.555555555546
4409,0.769073569482312,0.72752043596733,0.795640326975497,180.326388888881,170.583333333327,186.555555555546
4410,0.768937329700296,0.726158038147166,0.795640326975497,180.294444444436,170.263888888882,186.555555555546
4411,0.768801089918279,0.726158038147166,0.795640326975497,180.262499999992,170.263888888882,186.555555555546
4412,0.768801089918279,0.726158038147166,0.795640326975497,180.262499999992,170.263888888882,186.555555555546
4413,0.768801089918279,0.726158038147166,0.795640326975497,180.262499999992,170.263888888882,186.555555555546
4414,0.768801089918279,0.726158038147166,0.795640326975497,180.262499999992,170.263888888882,186.555555555546
4415,0.768801089918279,0.726158038147166,0.795640326975497,180.262499999992,170.263888888882,186.555555555546
4416,0.768801089918279,0.726158038147166,0.795640326975497,180.262499999992,170.263888888882,186.555555555546
4417,0.768801089918279,0.726158038147166,0.795640326975497,180.262499999992,170.263888888882,186.555555555546
4418,0.768732970027271,0.726158038147166,0.795640326975497,180.246527777769,170.263888888882,186.555555555546
4419,0.768732970027271,0.726158038147166,0.795640326975497,180.246527777769,170.263888888882,186.555555555546
4420,0.768732970027271,0.726158038147166,0.795640326975497,180.246527777769,170.263888888882,186.555555555546
4421,0.768732970027271,0.726158038147166,0.795640326975497,180.246527777769,170.263888888882,186.555555555546
4422,0.768664850136263,0.726158038147166,0.795640326975497,180.230555555547,170.263888888882,186.555555555546
4423,0.768528610354247,0.726158038147166,0.794277929155334,180.198611111103,170.263888888882,186.236111111102
4424,0.768528610354247,0.726158038147166,0.794277929155334,180.198611111103,170.263888888882,186.236111111102
4425,0.768528610354247,0.726158038147166,0.794277929155334,180.198611111103,170.263888888882,186.236111111102
4426,0.768528610354247,0.726158038147166,0.794277929155334,180.198611111103,170.263888888882,186.236111111102
4427,0.76839237057223,0.726158038147166,0.794277929155334,180.166666666658,170.263888888882,186.236111111102
4428,0.768324250681222,0.726158038147166,0.794277929155334,180.150694444436,170.263888888882,186.236111111102
4429,0.768119891008197,0.726158038147166,0.794277929155334,180.102777777769,170.263888888882,186.236111111102
4430,0.768119891008197,0.726158038147166,0.794277929155334,180.102777777769,170.263888888882,186.236111111102
4431,0.768119891008197,0.726158038147166,0.794277929155334,180.102777777769,170.263888888882,186.236111111102
4432,0.767983651226181,0.726158038147166,0.794277929155334,180.070833333325,170.263888888882,186.236111111102
4433,0.767983651226181,0.726158038147166,0.794277929155334,180.070833333325,170.263888888882,186.236111111102
4434,0.767915531335173,0.726158038147166,0.794277929155334,180.054861111103,170.263888888882,186.236111111102
4435,0.767915531335173,0.726158038147166,0.794277929155334,180.054861111103,170.263888888882,186.236111111102
4436,0.767779291553157,0.724795640327003,0.794277929155334,180.022916666658,169.944444444438,186.236111111102
4437,0.767711171662148,0.724795640327003,0.794277929155334,180.006944444436,169.944444444438,186.236111111102
4438,0.767711171662148,0.724795640327003,0.794277929155334,180.006944444436,169.944444444438,186.236111111102
4439,0.767711171662148,0.724795640327003,0.794277929155334,180.006944444436,169.944444444438,186.236111111102
4440,0.767711171662148,0.724795640327003,0.794277929155334,180.006944444436,169.944444444438,186.236111111102
